height,bip158_bytes
923963,4447
923964,13804
923965,6477
923966,2644
923967,25955
923968,23056
923969,9166
923970,1605
923971,38012
923972,31608
923973,33840
923974,30437
923975,16546
923976,20399
923977,14416
923978,9396
923979,9939
923980,11273
923981,15342
923982,9444
923983,18423
923984,30472
923985,6880
923986,19940
923987,14928
923988,10524
923989,18585
923990,5120
923991,16454
923992,27378
923993,2969
923994,28256
923995,4021
923996,16167
923997,12110
923998,17132
923999,852
924000,26071
924001,8386
924002,33215
924003,21684
924004,11733
924005,32846
924006,26646
924007,27403
924008,20383
924009,24463
924010,12808
924011,33459
924012,28707
924013,25379
924014,28024
924015,29821
924016,11973
924017,21841
924018,26779
924019,23573
924020,13608
924021,30345
924022,27968
924023,30604
924024,33892
924025,10424
924026,27466
924027,12194
924028,19750
924029,22021
924030,23000
924031,23103
924032,31610
924033,35938
924034,34922
924035,29197
924036,25969
924037,28332
924038,30688
924039,25132
924040,26330
924041,31582
924042,30319
924043,26181
924044,27952
924045,14329
924046,31500
924047,36237
924048,38112
924049,36091
924050,36855
924051,34982
924052,27404
924053,37384
924054,28675
924055,34744
924056,33000
924057,32328
924058,31056
924059,35089
924060,33818
924061,37641
924062,27016
924063,33911
924064,22454
924065,33722
924066,33656
924067,34698
924068,35590
924069,26964
924070,31740
924071,19537
924072,32136
924073,18448
924074,17297
924075,30496
924076,31674
924077,27536
924078,23958
924079,35449
924080,23698
924081,19690
924082,27458
924083,1063
924084,15296
924085,26618
924086,33986
924087,38
924088,33794
924089,30915
924090,24639
924091,15225
924092,31873
924093,7361
924094,3970
924095,29356
924096,21228
924097,8347
924098,27342
924099,31075
924100,20319
924101,16744
924102,38400
924103,29707
924104,27529
924105,34358
924106,29829
924107,23085
924108,28988
924109,20147
924110,12341
924111,26287
924112,28049
924113,31074
924114,29231
924115,28727
924116,25187
924117,16632
924118,22409
924119,13315
924120,7740
924121,27671
924122,10308
924123,9269
924124,13911
924125,25133
924126,17202
924127,6853
924128,25363
924129,1938
924130,15528
924131,24021
924132,10830
924133,29526
924134,15537
924135,26701
924136,28453
924137,25632
924138,10923
924139,9424
924140,31320
924141,32395
924142,29883
924143,28298
924144,24267
924145,17425
924146,18131
924147,30411
924148,29632
924149,25827
924150,25609
924151,25210
924152,16533
924153,35019
924154,26138
924155,30504
924156,30703
924157,25424
924158,32381
924159,31067
924160,35890
924161,33688
924162,31488
924163,29968
924164,29905
924165,32448
924166,23416
924167,35539
924168,32630
924169,15566
924170,30544
924171,10930
924172,9196
924173,4659
924174,29722
924175,12857
924176,23356
924177,31019
924178,33202
924179,39933
924180,32377
924181,30358
924182,35364
924183,29799
924184,26940
924185,12895
924186,32483
924187,30805
924188,13148
924189,10089
924190,6329
924191,5460
924192,15462
924193,24187
924194,14272
924195,32702
924196,34348
924197,30393
924198,33106
924199,29972
924200,5897
924201,25435
924202,3932
924203,9095
924204,38195
924205,30755
924206,36173
924207,36103
924208,22793
924209,33840
924210,32028
924211,31985
924212,25322
924213,22021
924214,33679
924215,19385
924216,24041
924217,32901
924218,32069
924219,14544
924220,11826
924221,14407
924222,5441
924223,3047
924224,32887
924225,22719
924226,9596
924227,9565
924228,33259
924229,30707
924230,13639
924231,3430
924232,13325
924233,32038
924234,28781
924235,35339
924236,22734
924237,30487
924238,20635
924239,34083
924240,25226
924241,28618
924242,6774
924243,11453
924244,14681
924245,1617
924246,13488
924247,30269
924248,29505
924249,15861
924250,22142
924251,5730
924252,993
924253,27897
924254,22607
924255,33001
924256,25749
924257,20706
924258,11662
924259,16725
924260,78
924261,30146
924262,18386
924263,17570
924264,27869
924265,38
924266,4790
924267,20372
924268,18232
924269,27187
924270,15377
924271,13455
924272,16893
924273,7632
924274,185
924275,10064
924276,15199
924277,19257
924278,35609
924279,33538
924280,32214
924281,33156
924282,27480
924283,21914
924284,32849
924285,9347
924286,16811
924287,13606
924288,36229
924289,10724
924290,34503
924291,15527
924292,16750
924293,7026
924294,21425
924295,17375
924296,29721
924297,26092
924298,9169
924299,14146
924300,8762
924301,36553
924302,12292
924303,35274
924304,29373
924305,10945
924306,25900
924307,3660
924308,30901
924309,22215
924310,29753
924311,13171
924312,34271
924313,21713
924314,2868
924315,1527
924316,28121
924317,36131
924318,36123
924319,35699
924320,27462
924321,31805
924322,40543
924323,37200
924324,33398
924325,26486
924326,27711
924327,29720
924328,16943
924329,24977
924330,40464
924331,35133
924332,28977
924333,35525
924334,32348
924335,30616
924336,24782
924337,32907
924338,33570
924339,35040
924340,29335
924341,37642
924342,35187
924343,31798
924344,25009
924345,34248
924346,33618
924347,20982
924348,31415
924349,13344
924350,30965
924351,16808
924352,37560
924353,35279
924354,35270
924355,13285
924356,33527
924357,28381
924358,10089
924359,40323
924360,31887
924361,13620
924362,32247
924363,5025
924364,36194
924365,24017
924366,14454
924367,41102
924368,27531
924369,31266
924370,31685
924371,7243
924372,67
924373,5114
924374,10131
924375,10831
924376,4829
924377,3761
924378,4046
924379,20895
924380,11341
924381,1977
924382,14687
924383,3411
924384,31331
924385,34848
924386,13989
924387,19724
924388,35854
924389,29451
924390,17529
924391,19912
924392,4174
924393,11916
924394,27613
924395,13001
924396,6730
924397,24717
924398,15156
924399,12084
924400,29072
924401,12912
924402,32322
924403,34110
924404,26047
924405,29993
924406,25178
924407,8775
924408,19480
924409,7680
924410,27901
924411,4544
924412,371
924413,34734
924414,29686
924415,9483
924416,31698
924417,15276
924418,36271
924419,29568
924420,32497
924421,34838
924422,29281
924423,29623
924424,36541
924425,31492
924426,24868
924427,16898
924428,3612
924429,2366
924430,27520
924431,31806
924432,6367
924433,3509
924434,22233
924435,22184
924436,27826
924437,14557
924438,13168
924439,35133
924440,33443
924441,20045
924442,39270
924443,33706
924444,38362
924445,31853
924446,29071
924447,34227
924448,32601
924449,35517
924450,31261
924451,22359
924452,35586
924453,38923
924454,30881
924455,35546
924456,29729
924457,28506
924458,36185
924459,31545
924460,26591
924461,20841
924462,3922
924463,15302
924464,22392
924465,1124
924466,19467
924467,6878
924468,37711
924469,32968
924470,16867
924471,33099
924472,18038
924473,42886
924474,36138
924475,36269
924476,33079
924477,34437
924478,40978
924479,33283
924480,30910
924481,37890
924482,25554
924483,20568
924484,34549
924485,15077
924486,31463
924487,5813
924488,15329
924489,20882
924490,9041
924491,32984
924492,21083
924493,2161
924494,27432
924495,8836
924496,37032
924497,34866
924498,30271
924499,16098
924500,31127
924501,41536
924502,26086
924503,22031
924504,33346
924505,12053
924506,34491
924507,21565
924508,33858
924509,34256
924510,33661
924511,34277
924512,29509
924513,27862
924514,23262
924515,11912
924516,22941
924517,5297
924518,10060
924519,8354
924520,35616
924521,29042
924522,28293
924523,38
924524,31293
924525,25919
924526,10358
924527,10787
924528,11537
924529,19438
924530,5813
924531,33998
924532,26128
924533,32104
924534,29259
924535,29048
924536,28556
924537,4844
924538,14638
924539,2013
924540,20135
924541,9572
924542,31992
924543,27940
924544,7553
924545,7424
924546,4331
924547,30710
924548,27032
924549,30379
924550,25887
924551,25181
924552,3694
924553,31632
924554,15018
924555,25639
924556,9361
924557,951
924558,5735
924559,1656
924560,6397
924561,37243
924562,28321
924563,30989
924564,33315
924565,31407
924566,36018
924567,32050
924568,30307
924569,21950
924570,34753
924571,35299
924572,32903
924573,29231
924574,22901
924575,22158
924576,21264
924577,4184
924578,22535
924579,13683
924580,28496
924581,31779
924582,30187
924583,30068
924584,35771
924585,34051
924586,32509
924587,40530
924588,36009
924589,36124
924590,30917
924591,33841
924592,27872
924593,26779
924594,3845
924595,35612
924596,38103
924597,29611
924598,32546
924599,21620
924600,36693
924601,33605
924602,13057
924603,925
924604,24965
924605,36880
924606,30160
924607,5084
924608,14394
924609,21346
924610,35476
924611,20681
924612,34559
924613,32215
924614,12273
924615,37006
924616,23028
924617,11381
924618,17915
924619,5160
924620,21718
924621,13962
924622,16204
924623,10434
924624,36516
924625,16007
924626,38445
924627,32237
924628,7196
924629,22227
924630,9531
924631,17734
924632,3221
924633,12387
924634,9568
924635,1564
924636,32736
924637,15128
924638,3525
924639,21825
924640,32905
924641,24879
924642,37432
924643,38029
924644,24462
924645,8642
924646,12482
924647,13295
924648,12661
924649,14999
924650,17281
924651,10393
924652,361
924653,15379
924654,21585
924655,37562
924656,8252
924657,14256
924658,29315
924659,21023
924660,16210
924661,31959
924662,28293
924663,15174
924664,5796
924665,27235
924666,34525
924667,3181
924668,25033
924669,3305
924670,6940
924671,36017
924672,25462
924673,28067
924674,10529
924675,7963
924676,31036
924677,9439
924678,18764
924679,27673
924680,29713
924681,26277
924682,26680
924683,28289
924684,33719
924685,13856
924686,17244
924687,23869
924688,4144
924689,9961
924690,14608
924691,29120
924692,13462
924693,10420
924694,32442
924695,10688
924696,31425
924697,7510
924698,32494
924699,17663
924700,3502
924701,10536
924702,7770
924703,22239
924704,9305
924705,11454
924706,8889
924707,25781
924708,13567
924709,15151
924710,10739
924711,33159
924712,15944
924713,33198
924714,18628
924715,31511
924716,38437
924717,31550
924718,29656
924719,26374
924720,3169
924721,12434
924722,6489
924723,10442
924724,3709
924725,5730
924726,8698
924727,4456
924728,8916
924729,5038
924730,30441
924731,14950
924732,2507
924733,42705
924734,41667
924735,32960
924736,30281
924737,34757
924738,30967
924739,31378
924740,26576
924741,20014
924742,13641
924743,10875
924744,35614
924745,25002
924746,12437
924747,23566
924748,1342
924749,38330
924750,38316
924751,31997
924752,18806
924753,34990
924754,18312
924755,13533
924756,11125
924757,11707
924758,12742
924759,13633
924760,30634
924761,10501
924762,36567
924763,23835
924764,6886
924765,8182
924766,4168
924767,20533
924768,23877
924769,8394
924770,9249
924771,23783
924772,11680
924773,13895
924774,7588
924775,8804
924776,28749
924777,25986
924778,22720
924779,34112
924780,32216
924781,33030
924782,28001
924783,9462
924784,11701
924785,13938
924786,38639
924787,27140
924788,12333
924789,5760
924790,18687
924791,44469
924792,21075
924793,34994
924794,18575
924795,31134
924796,19965
924797,9553
924798,1939
924799,7706
924800,18717
924801,5678
924802,9614
924803,7553
924804,10396
924805,10423
924806,26243
924807,2341
924808,14230
924809,10695
924810,11978
924811,15863
924812,4639
924813,2929
924814,3738
924815,13106
924816,15801
924817,5667
924818,3172
924819,5329
924820,11127
924821,7424
924822,99
924823,17717
924824,2222
924825,14787
924826,7877
924827,9538
924828,1961
924829,32410
924830,16263
924831,2333
924832,16641
924833,17179
924834,3269
924835,21639
924836,34099
924837,30343
924838,4020
924839,12941
924840,16418
924841,3515
924842,10876
924843,25457
924844,16364
924845,16227
924846,29310
924847,7992
924848,12216
924849,21108
924850,13438
924851,1742
924852,4564
924853,3978
924854,31267
924855,17831
924856,3537
924857,12959
924858,5852
924859,24405
924860,2486
924861,12133
924862,2362
924863,27547
924864,37902
924865,38111
924866,33636
924867,35009
924868,34849
924869,34057
924870,28505
924871,32043
924872,33984
924873,30692
924874,37368
924875,21854
924876,17383
924877,30643
924878,29220
924879,27855
924880,21917
924881,26652
924882,38572
924883,31021
924884,33886
924885,24684
924886,25601
924887,34908
924888,30443
924889,12611
924890,18654
924891,6115
924892,1546
924893,4324
924894,23730
924895,3476
924896,22845
